vente_id,date_id,magasin_id,produit_id,client_id,quantite,prix_unitaire,remise,montant,marge
2771,20230619,7,25,118,2,387.37,0.0,774.74,225.56
2772,20230619,2,12,545,1,884.49,0.05,840.27,451.84
2773,20230619,3,29,246,1,354.67,0.0,354.67,168.4
2774,20230619,7,17,529,3,224.09,0.0,672.27,271.17
2775,20230619,1,22,209,1,453.16,0.05,430.5,148.9
2776,20230619,2,26,585,1,105.66,0.2,84.53,0.57
2777,20230620,7,22,419,2,453.16,0.0,906.32,343.12
2778,20230620,5,16,109,3,706.85,0.0,2120.55,1223.01
2779,20230620,6,18,546,5,279.59,0.0,1397.95,445.6
2780,20230620,1,7,89,2,569.53,0.0,1139.06,620.4
2781,20230620,1,18,194,1,279.59,0.0,279.59,89.12
2782,20230620,4,12,476,3,884.49,0.0,2653.47,1488.18
2783,20230620,3,2,318,3,706.19,0.0,2118.57,1086.12
2784,20230620,3,17,320,5,224.09,0.0,1120.45,451.95
2785,20230620,2,12,42,3,884.49,0.0,2653.47,1488.18
2786,20230620,2,2,349,3,706.19,0.0,2118.57,1086.12
2787,20230620,2,26,311,1,105.66,0.0,105.66,21.7
2788,20230620,1,28,61,2,609.0,0.0,1218.0,650.92
2789,20230621,3,2,318,3,706.19,0.0,2118.57,1086.12
2790,20230621,1,20,375,3,191.18,0.1,516.19,232.3
2791,20230621,3,9,57,2,296.52,0.0,593.04,144.92
2792,20230621,6,24,127,3,249.97,0.05,712.41,238.26
2793,20230621,4,17,479,1,224.09,0.0,224.09,90.39
2794,20230621,3,7,331,1,569.53,0.0,569.53,310.2
2795,20230621,2,17,327,1,224.09,0.0,224.09,90.39
2796,20230621,6,25,400,4,387.37,0.0,1549.48,451.12
2797,20230621,2,29,448,4,354.67,0.0,1418.68,673.6
2798,20230621,2,21,49,3,392.24,0.0,1176.72,643.68
2799,20230621,6,13,69,3,460.51,0.05,1312.45,375.07
2800,20230621,7,4,174,4,658.36,0.0,2633.44,1410.84
2801,20230621,2,8,52,2,272.27,0.05,517.31,157.01
2802,20230621,6,24,200,2,249.97,0.0,499.94,183.84
2803,20230621,4,25,62,5,387.37,0.0,1936.85,563.9
2804,20230621,4,27,257,4,636.28,0.0,2545.12,1281.76
2805,20230621,1,6,321,4,350.77,0.0,1403.08,797.2
2806,20230622,1,12,551,1,884.49,0.1,796.04,407.61
2807,20230622,5,4,432,2,658.36,0.0,1316.72,705.42
2808,20230622,5,7,147,4,569.53,0.05,2164.21,1126.89
2809,20230622,5,13,445,4,460.51,0.0,1842.04,592.2
2810,20230622,7,28,67,2,609.0,0.0,1218.0,650.92
2811,20230622,3,3,105,4,100.1,0.0,400.4,231.6
2812,20230622,1,23,169,2,726.04,0.05,1379.48,712.0
2813,20230622,1,17,421,3,224.09,0.0,672.27,271.17
2814,20230622,1,8,540,1,272.27,0.0,272.27,92.12
2815,20230622,4,23,315,3,726.04,0.0,2178.12,1176.9
2816,20230622,4,29,194,2,354.67,0.0,709.34,336.8
2817,20230622,1,23,427,2,726.04,0.0,1452.08,784.6
2818,20230622,1,7,374,3,569.53,0.1,1537.73,759.74
2819,20230622,1,30,225,3,83.21,0.0,249.63,68.97
2820,20230622,5,12,132,2,884.49,0.0,1768.98,992.12
2821,20230622,4,27,291,5,636.28,0.0,3181.4,1602.2
2822,20230622,2,1,161,6,545.21,0.0,3271.26,1407.0
2823,20230622,3,29,283,2,354.67,0.0,709.34,336.8
2824,20230622,7,30,79,2,83.21,0.0,166.42,45.98
2825,20230622,5,30,10,2,83.21,0.0,166.42,45.98
2826,20230623,2,2,450,1,706.19,0.0,706.19,362.04
2827,20230623,7,11,249,4,504.67,0.05,1917.75,699.99
2828,20230623,5,12,336,5,884.49,0.2,3537.96,1595.81
2829,20230623,5,27,514,3,636.28,0.0,1908.84,961.32
2830,20230623,1,18,39,3,279.59,0.05,796.83,225.42
2831,20230623,2,1,394,3,545.21,0.1,1472.07,539.94
2832,20230623,4,11,266,2,504.67,0.0,1009.34,400.46
2833,20230623,3,15,371,3,134.22,0.0,402.66,204.84
2834,20230623,3,11,494,1,504.67,0.0,504.67,200.23
2835,20230623,3,20,303,1,191.18,0.0,191.18,96.55
2836,20230623,7,28,516,1,609.0,0.0,609.0,325.46
2837,20230623,7,14,66,5,246.23,0.0,1231.15,284.4
2838,20230623,1,2,226,4,706.19,0.0,2824.76,1448.16
2839,20230623,2,26,553,2,105.66,0.0,211.32,43.4
2840,20230623,7,17,150,2,224.09,0.0,448.18,180.78
2841,20230623,1,7,159,4,569.53,0.0,2278.12,1240.8
2842,20230623,6,3,360,1,100.1,0.0,100.1,57.9
2843,20230624,2,26,251,2,105.66,0.0,211.32,43.4
2844,20230624,4,3,12,1,100.1,0.0,100.1,57.9
2845,20230624,5,9,512,2,296.52,0.0,593.04,144.92
2846,20230624,5,17,587,2,224.09,0.0,448.18,180.78
2847,20230624,6,8,424,3,272.27,0.0,816.81,276.36
2848,20230624,1,28,203,1,609.0,0.0,609.0,325.46
2849,20230624,1,17,402,1,224.09,0.0,224.09,90.39
2850,20230624,5,7,195,4,569.53,0.0,2278.12,1240.8
2851,20230624,4,15,392,1,134.22,0.0,134.22,68.28
2852,20230624,5,24,389,1,249.97,0.0,249.97,91.92
2853,20230624,5,19,85,1,101.21,0.2,80.97,24.65
2854,20230624,2,20,579,2,191.18,0.1,344.12,154.86
2855,20230624,5,24,133,2,249.97,0.0,499.94,183.84
2856,20230624,4,12,377,6,884.49,0.0,5306.94,2976.36
2857,20230625,1,8,333,4,272.27,0.05,1034.63,314.03
2858,20230625,1,2,234,4,706.19,0.1,2542.28,1165.68
2859,20230625,6,9,486,1,296.52,0.0,296.52,72.46
2860,20230625,1,3,213,1,100.1,0.0,100.1,57.9
2861,20230625,5,23,361,2,726.04,0.05,1379.48,712.0
2862,20230625,2,4,429,2,658.36,0.0,1316.72,705.42
2863,20230625,1,18,169,5,279.59,0.2,1118.36,166.01
2864,20230625,5,18,135,1,279.59,0.0,279.59,89.12
2865,20230625,2,27,316,3,636.28,0.0,1908.84,961.32
2866,20230625,4,12,336,3,884.49,0.0,2653.47,1488.18
2867,20230625,1,13,384,2,460.51,0.0,921.02,296.1
2868,20230625,7,29,585,3,354.67,0.0,1064.01,505.2
2869,20230625,5,18,397,5,279.59,0.0,1397.95,445.6
2870,20230625,1,13,483,3,460.51,0.0,1381.53,444.15
2871,20230626,2,27,451,1,636.28,0.0,636.28,320.44
2872,20230626,1,7,233,2,569.53,0.0,1139.06,620.4
2873,20230626,4,10,205,1,655.99,0.0,655.99,324.08
2874,20230626,1,20,103,5,191.18,0.0,955.9,482.75
2875,20230626,5,19,246,4,101.21,0.0,404.84,179.56
2876,20230626,7,20,39,5,191.18,0.0,955.9,482.75
2877,20230626,1,26,534,5,105.66,0.0,528.3,108.5
2878,20230626,1,17,292,5,224.09,0.0,1120.45,451.95
2879,20230626,7,23,583,4,726.04,0.0,2904.16,1569.2
2880,20230626,6,6,501,1,350.77,0.0,350.77,199.3
2881,20230626,4,5,378,3,98.3,0.1,265.41,98.61
2882,20230626,2,17,224,3,224.09,0.0,672.27,271.17
2883,20230626,1,1,321,3,545.21,0.0,1635.63,703.5
2884,20230626,4,11,568,4,504.67,0.0,2018.68,800.92
2885,20230626,7,28,399,4,609.0,0.0,2436.0,1301.84
2886,20230626,4,27,173,2,636.28,0.05,1208.93,577.25
2887,20230626,5,29,126,1,354.67,0.1,319.2,132.93
2888,20230626,4,23,113,2,726.04,0.1,1306.87,639.39
2889,20230626,7,20,540,1,191.18,0.0,191.18,96.55
2890,20230627,1,16,401,4,706.85,0.0,2827.4,1630.68
2891,20230627,1,16,58,2,706.85,0.0,1413.7,815.34
2892,20230627,1,11,409,3,504.67,0.0,1514.01,600.69
2893,20230627,1,18,537,4,279.59,0.0,1118.36,356.48
2894,20230627,5,4,335,2,658.36,0.0,1316.72,705.42
2895,20230627,4,17,298,1,224.09,0.0,224.09,90.39
2896,20230627,4,7,335,2,569.53,0.0,1139.06,620.4
2897,20230627,2,13,527,3,460.51,0.0,1381.53,444.15
2898,20230627,1,11,21,2,504.67,0.0,1009.34,400.46
2899,20230627,6,13,317,2,460.51,0.0,921.02,296.1
2900,20230627,2,21,486,1,392.24,0.0,392.24,214.56
2901,20230627,5,25,184,4,387.37,0.0,1549.48,451.12
2902,20230627,2,11,172,1,504.67,0.0,504.67,200.23
2903,20230627,1,19,567,3,101.21,0.05,288.45,119.49
2904,20230627,3,20,470,5,191.18,0.0,955.9,482.75
2905,20230627,5,2,7,3,706.19,0.0,2118.57,1086.12
2906,20230627,2,23,251,3,726.04,0.0,2178.12,1176.9
2907,20230628,3,29,474,3,354.67,0.0,1064.01,505.2
2908,20230628,2,16,542,5,706.85,0.0,3534.25,2038.35
2909,20230628,2,30,91,2,83.21,0.0,166.42,45.98
2910,20230628,6,24,433,4,249.97,0.0,999.88,367.68
2911,20230628,5,4,169,5,658.36,0.0,3291.8,1763.55
2912,20230628,1,29,298,1,354.67,0.1,319.2,132.93
2913,20230628,2,5,231,4,98.3,0.0,393.2,170.8
2914,20230628,4,16,193,4,706.85,0.0,2827.4,1630.68
2915,20230628,6,17,271,3,224.09,0.0,672.27,271.17
2916,20230628,5,17,14,2,224.09,0.1,403.36,135.96
2917,20230628,7,9,547,4,296.52,0.05,1126.78,230.54
2918,20230628,1,12,256,1,884.49,0.0,884.49,496.06
2919,20230628,2,16,575,5,706.85,0.0,3534.25,2038.35
2920,20230628,3,1,35,4,545.21,0.0,2180.84,938.0
2921,20230628,7,7,418,3,569.53,0.0,1708.59,930.6
2922,20230628,2,27,99,6,636.28,0.0,3817.68,1922.64
2923,20230628,6,14,344,4,246.23,0.0,984.92,227.52
2924,20230628,2,15,240,3,134.22,0.05,382.53,184.71
2925,20230628,2,2,567,4,706.19,0.1,2542.28,1165.68
2926,20230628,6,15,229,1,134.22,0.0,134.22,68.28
2927,20230628,3,9,155,1,296.52,0.0,296.52,72.46
2928,20230628,6,16,57,2,706.85,0.05,1343.02,744.65
2929,20230628,4,17,93,4,224.09,0.0,896.36,361.56
2930,20230629,4,23,479,2,726.04,0.0,1452.08,784.6
2931,20230629,5,28,392,3,609.0,0.05,1735.65,885.03
2932,20230629,3,29,114,1,354.67,0.0,354.67,168.4
2933,20230629,2,14,89,3,246.23,0.0,738.69,170.64
2934,20230629,6,18,499,3,279.59,0.0,838.77,267.36
2935,20230629,3,23,269,2,726.04,0.0,1452.08,784.6
2936,20230629,1,16,157,2,706.85,0.05,1343.02,744.65
2937,20230629,1,13,420,2,460.51,0.0,921.02,296.1
2938,20230629,7,19,178,3,101.21,0.0,303.63,134.67
2939,20230630,5,29,470,1,354.67,0.05,336.94,150.67
2940,20230630,5,13,299,1,460.51,0.0,460.51,148.05
2941,20230630,5,28,133,3,609.0,0.0,1827.0,976.38
2942,20230630,1,7,575,4,569.53,0.0,2278.12,1240.8
2943,20230630,3,14,538,2,246.23,0.0,492.46,113.76
2944,20230630,3,13,510,1,460.51,0.0,460.51,148.05
2945,20230630,2,4,483,4,658.36,0.1,2370.1,1147.5
2946,20230630,4,17,277,3,224.09,0.0,672.27,271.17
2947,20230630,5,24,236,3,249.97,0.1,674.92,200.77
2948,20230630,1,6,275,3,350.77,0.0,1052.31,597.9
2949,20230630,1,6,571,6,350.77,0.0,2104.62,1195.8
2950,20230630,4,18,2,4,279.59,0.05,1062.44,300.56
2951,20230630,3,15,479,2,134.22,0.0,268.44,136.56
2952,20230630,3,5,444,1,98.3,0.05,93.38,37.78
2953,20230630,1,28,344,4,609.0,0.0,2436.0,1301.84
2954,20230630,5,16,216,2,706.85,0.0,1413.7,815.34
2955,20230630,3,13,575,1,460.51,0.1,414.46,102.0
2956,20230630,1,25,468,5,387.37,0.0,1936.85,563.9
2957,20230630,5,6,11,3,350.77,0.0,1052.31,597.9
2958,20230701,6,6,372,3,350.77,0.1,947.08,492.67
2959,20230701,1,13,428,6,460.51,0.0,2763.06,888.3
2960,20230701,6,29,71,3,354.67,0.0,1064.01,505.2
2961,20230701,1,9,487,4,296.52,0.0,1186.08,289.84
2962,20230701,6,26,568,2,105.66,0.05,200.75,32.83
2963,20230701,3,8,421,5,272.27,0.0,1361.35,460.6
2964,20230701,7,3,252,3,100.1,0.0,300.3,173.7
2965,20230701,7,8,249,2,272.27,0.0,544.54,184.24
2966,20230701,5,25,524,4,387.37,0.0,1549.48,451.12
2967,20230701,1,12,190,4,884.49,0.0,3537.96,1984.24
2968,20230701,7,9,134,7,296.52,0.0,2075.64,507.22
2969,20230701,2,6,512,5,350.77,0.05,1666.16,908.81
2970,20230701,1,1,522,4,545.21,0.0,2180.84,938.0
2971,20230701,5,24,220,3,249.97,0.0,749.91,275.76
2972,20230701,6,27,498,1,636.28,0.0,636.28,320.44
2973,20230701,7,22,375,3,453.16,0.2,1087.58,242.78
2974,20230702,5,21,499,5,392.24,0.0,1961.2,1072.8
2975,20230702,5,26,450,3,105.66,0.05,301.13,49.25
2976,20230702,4,7,16,2,569.53,0.0,1139.06,620.4
2977,20230702,1,11,99,6,504.67,0.05,2876.62,1049.98
2978,20230702,3,15,328,3,134.22,0.0,402.66,204.84
2979,20230702,1,9,391,5,296.52,0.0,1482.6,362.3
2980,20230702,1,1,505,5,545.21,0.0,2726.05,1172.5
2981,20230702,1,7,86,3,569.53,0.0,1708.59,930.6
2982,20230702,5,5,502,4,98.3,0.0,393.2,170.8
2983,20230702,1,24,310,2,249.97,0.0,499.94,183.84
2984,20230702,3,29,213,3,354.67,0.0,1064.01,505.2
2985,20230702,4,20,350,7,191.18,0.2,1070.61,408.2
2986,20230702,1,2,462,6,706.19,0.0,4237.14,2172.24
2987,20230702,2,17,470,2,224.09,0.0,448.18,180.78
2988,20230702,6,20,186,7,191.18,0.0,1338.26,675.85
2989,20230702,2,12,562,4,884.49,0.1,3184.16,1630.44
2990,20230702,2,24,321,1,249.97,0.05,237.47,79.42
2991,20230702,1,11,127,1,504.67,0.0,504.67,200.23
2992,20230702,1,3,339,1,100.1,0.1,90.09,47.89
2993,20230702,1,5,347,7,98.3,0.1,619.29,230.09
2994,20230702,6,24,112,5,249.97,0.0,1249.85,459.6
2995,20230702,1,26,386,5,105.66,0.0,528.3,108.5
2996,20230702,6,30,176,4,83.21,0.0,332.84,91.96
2997,20230702,4,3,573,1,100.1,0.0,100.1,57.9
2998,20230702,6,20,480,2,191.18,0.0,382.36,193.1
2999,20230703,2,18,126,8,279.59,0.0,2236.72,712.96
3000,20230703,3,18,18,4,279.59,0.0,1118.36,356.48
3001,20230703,2,13,544,3,460.51,0.0,1381.53,444.15
3002,20230703,3,7,535,2,569.53,0.0,1139.06,620.4
3003,20230703,4,27,516,9,636.28,0.0,5726.52,2883.96
3004,20230703,4,5,188,5,98.3,0.0,491.5,213.5
3005,20230703,1,21,546,4,392.24,0.0,1568.96,858.24
3006,20230703,1,18,187,4,279.59,0.0,1118.36,356.48
3007,20230703,4,15,225,5,134.22,0.05,637.54,307.84
3008,20230703,1,26,287,1,105.66,0.0,105.66,21.7
3009,20230703,6,4,30,1,658.36,0.05,625.44,319.79
3010,20230703,6,12,122,4,884.49,0.05,3361.06,1807.34
3011,20230703,6,16,395,5,706.85,0.0,3534.25,2038.35
3012,20230703,6,24,276,3,249.97,0.0,749.91,275.76
3013,20230704,2,29,512,4,354.67,0.0,1418.68,673.6
3014,20230704,3,5,97,1,98.3,0.0,98.3,42.7
3015,20230704,1,5,332,3,98.3,0.0,294.9,128.1
3016,20230704,7,12,230,5,884.49,0.0,4422.45,2480.3
3017,20230704,7,11,544,3,504.67,0.05,1438.31,524.99
3018,20230704,1,10,513,2,655.99,0.0,1311.98,648.16
3019,20230704,5,12,335,8,884.49,0.1,6368.33,3260.89
3020,20230704,1,26,246,6,105.66,0.0,633.96,130.2
3021,20230704,1,20,196,4,191.18,0.0,764.72,386.2
3022,20230704,4,16,192,7,706.85,0.0,4947.95,2853.69
3023,20230704,2,15,243,9,134.22,0.0,1207.98,614.52
3024,20230704,7,28,207,6,609.0,0.1,3288.6,1587.36
3025,20230705,5,6,226,3,350.77,0.05,999.69,545.28
3026,20230705,4,14,54,4,246.23,0.0,984.92,227.52
3027,20230705,4,14,515,3,246.23,0.05,701.76,133.71
3028,20230705,1,11,403,3,504.67,0.0,1514.01,600.69
3029,20230705,1,12,308,4,884.49,0.0,3537.96,1984.24
3030,20230705,2,7,505,3,569.53,0.0,1708.59,930.6
3031,20230705,1,10,451,8,655.99,0.0,5247.92,2592.64
3032,20230705,4,9,203,1,296.52,0.0,296.52,72.46
3033,20230705,3,9,514,3,296.52,0.0,889.56,217.38
3034,20230705,3,20,575,6,191.18,0.0,1147.08,579.3
3035,20230705,3,29,165,5,354.67,0.0,1773.35,842.0
3036,20230705,2,14,496,6,246.23,0.0,1477.38,341.28
3037,20230705,3,10,191,4,655.99,0.0,2623.96,1296.32
3038,20230705,1,11,410,1,504.67,0.0,504.67,200.23
3039,20230705,5,14,361,3,246.23,0.0,738.69,170.64
3040,20230705,1,28,238,2,609.0,0.0,1218.0,650.92
3041,20230705,1,27,168,4,636.28,0.05,2417.86,1154.5
3042,20230705,1,13,316,6,460.51,0.05,2624.91,750.15
3043,20230705,7,24,149,4,249.97,0.0,999.88,367.68
3044,20230705,1,1,117,2,545.21,0.0,1090.42,469.0
3045,20230706,4,16,183,1,706.85,0.0,706.85,407.67
3046,20230706,1,22,495,1,453.16,0.0,453.16,171.56
3047,20230706,7,27,290,7,636.28,0.0,4453.96,2243.08
3048,20230706,1,28,458,5,609.0,0.0,3045.0,1627.3
3049,20230706,5,29,101,5,354.67,0.1,1596.02,664.67
3050,20230706,1,11,166,6,504.67,0.0,3028.02,1201.38
3051,20230706,5,10,187,1,655.99,0.0,655.99,324.08
3052,20230706,1,15,535,5,134.22,0.05,637.54,307.84
3053,20230706,6,1,181,6,545.21,0.0,3271.26,1407.0
3054,20230706,5,11,513,7,504.67,0.0,3532.69,1401.61
3055,20230706,1,15,423,2,134.22,0.0,268.44,136.56
3056,20230706,4,8,355,4,272.27,0.0,1089.08,368.48
3057,20230706,7,12,342,3,884.49,0.05,2520.8,1355.51
3058,20230706,1,6,177,5,350.77,0.0,1753.85,996.5
3059,20230706,5,6,241,4,350.77,0.0,1403.08,797.2
3060,20230706,3,8,262,4,272.27,0.0,1089.08,368.48
3061,20230706,6,8,8,6,272.27,0.0,1633.62,552.72
3062,20230706,1,22,206,2,453.16,0.0,906.32,343.12
3063,20230706,2,11,457,7,504.67,0.0,3532.69,1401.61
3064,20230706,1,29,139,8,354.67,0.0,2837.36,1347.2
3065,20230706,1,2,171,6,706.19,0.0,4237.14,2172.24
3066,20230706,7,1,359,3,545.21,0.0,1635.63,703.5
3067,20230706,4,10,403,3,655.99,0.0,1967.97,972.24
3068,20230707,1,10,107,2,655.99,0.0,1311.98,648.16
3069,20230707,5,12,394,1,884.49,0.0,884.49,496.06
3070,20230707,6,2,361,7,706.19,0.05,4696.16,2287.11
3071,20230707,6,6,447,5,350.77,0.0,1753.85,996.5
3072,20230707,5,11,192,4,504.67,0.0,2018.68,800.92
3073,20230707,2,21,395,2,392.24,0.0,784.48,429.12
3074,20230707,1,23,286,4,726.04,0.0,2904.16,1569.2
3075,20230707,4,10,338,8,655.99,0.0,5247.92,2592.64
3076,20230707,7,22,534,4,453.16,0.0,1812.64,686.24
3077,20230707,1,12,450,5,884.49,0.0,4422.45,2480.3
3078,20230707,3,6,155,5,350.77,0.2,1403.08,645.73
3079,20230707,4,24,529,5,249.97,0.0,1249.85,459.6
3080,20230707,1,21,169,5,392.24,0.0,1961.2,1072.8
3081,20230707,7,12,265,8,884.49,0.1,6368.33,3260.89
3082,20230707,6,12,256,6,884.49,0.0,5306.94,2976.36
3083,20230707,2,4,87,3,658.36,0.0,1975.08,1058.13
3084,20230707,2,17,375,1,224.09,0.0,224.09,90.39
3085,20230707,5,2,341,4,706.19,0.2,2259.81,883.21
3086,20230707,5,3,387,1,100.1,0.0,100.1,57.9
3087,20230707,6,25,510,1,387.37,0.05,368.0,93.41
3088,20230707,2,25,341,3,387.37,0.05,1104.0,280.23
3089,20230708,4,8,89,6,272.27,0.0,1633.62,552.72
3090,20230708,4,14,494,3,246.23,0.0,738.69,170.64
3091,20230708,2,17,560,5,224.09,0.0,1120.45,451.95
3092,20230708,2,17,3,3,224.09,0.0,672.27,271.17
3093,20230708,3,18,159,5,279.59,0.0,1397.95,445.6
3094,20230708,4,22,561,6,453.16,0.0,2718.96,1029.36
3095,20230708,6,17,466,4,224.09,0.0,896.36,361.56
3096,20230708,4,30,225,2,83.21,0.0,166.42,45.98
3097,20230708,4,14,334,5,246.23,0.0,1231.15,284.4
3098,20230708,7,16,335,8,706.85,0.1,5089.32,2695.88
3099,20230708,7,12,1,1,884.49,0.1,796.04,407.61
3100,20230708,2,21,580,6,392.24,0.0,2353.44,1287.36
3101,20230708,5,22,319,5,453.16,0.0,2265.8,857.8
3102,20230708,1,22,188,2,453.16,0.05,861.0,297.8
3103,20230708,4,13,275,3,460.51,0.0,1381.53,444.15
3104,20230708,7,8,376,4,272.27,0.0,1089.08,368.48
3105,20230708,1,13,128,6,460.51,0.1,2486.75,611.99
3106,20230709,2,19,196,3,101.21,0.0,303.63,134.67
3107,20230709,3,14,551,5,246.23,0.0,1231.15,284.4
3108,20230709,3,6,311,5,350.77,0.0,1753.85,996.5
3109,20230709,1,19,184,4,101.21,0.0,404.84,179.56
3110,20230709,5,24,460,3,249.97,0.0,749.91,275.76
3111,20230709,7,26,410,3,105.66,0.0,316.98,65.1
3112,20230709,1,30,447,6,83.21,0.0,499.26,137.94
3113,20230709,4,9,88,6,296.52,0.05,1690.16,345.8
3114,20230709,4,25,153,5,387.37,0.05,1840.01,467.06
3115,20230709,1,22,430,2,453.16,0.05,861.0,297.8
3116,20230709,2,7,375,6,569.53,0.0,3417.18,1861.2
3117,20230709,1,13,224,4,460.51,0.0,1842.04,592.2
3118,20230709,2,26,163,8,105.66,0.0,845.28,173.6
3119,20230709,2,7,423,2,569.53,0.0,1139.06,620.4
3120,20230709,2,14,556,3,246.23,0.0,738.69,170.64
3121,20230709,5,2,104,6,706.19,0.05,4025.28,1960.38
3122,20230709,3,15,390,3,134.22,0.0,402.66,204.84
3123,20230709,1,24,121,2,249.97,0.0,499.94,183.84
3124,20230710,4,6,6,2,350.77,0.0,701.54,398.6
3125,20230710,2,24,359,6,249.97,0.0,1499.82,551.52
3126,20230710,5,1,283,3,545.21,0.0,1635.63,703.5
3127,20230710,2,26,581,6,105.66,0.0,633.96,130.2
3128,20230710,2,1,13,2,545.21,0.05,1035.9,414.48
3129,20230710,4,20,50,2,191.18,0.0,382.36,193.1
3130,20230710,1,30,48,6,83.21,0.0,499.26,137.94
3131,20230710,7,26,53,2,105.66,0.2,169.06,1.14
3132,20230710,3,14,438,3,246.23,0.0,738.69,170.64
3133,20230710,7,27,147,6,636.28,0.1,3435.91,1540.87
3134,20230710,3,16,586,4,706.85,0.05,2686.03,1489.31
3135,20230710,2,26,309,2,105.66,0.0,211.32,43.4
3136,20230710,2,25,187,2,387.37,0.05,736.0,186.82
3137,20230710,1,28,566,5,609.0,0.0,3045.0,1627.3
3138,20230710,1,21,87,1,392.24,0.0,392.24,214.56
3139,20230710,2,2,405,1,706.19,0.0,706.19,362.04
3140,20230710,1,20,492,1,191.18,0.0,191.18,96.55
3141,20230710,3,23,74,3,726.04,0.0,2178.12,1176.9
3142,20230710,2,6,33,3,350.77,0.0,1052.31,597.9
3143,20230710,7,22,20,3,453.16,0.0,1359.48,514.68
3144,20230711,4,8,428,5,272.27,0.0,1361.35,460.6
3145,20230711,4,24,252,2,249.97,0.0,499.94,183.84
3146,20230711,2,23,470,1,726.04,0.0,726.04,392.3
3147,20230711,1,30,468,6,83.21,0.0,499.26,137.94
3148,20230711,1,23,209,6,726.04,0.0,4356.24,2353.8
3149,20230711,2,27,165,7,636.28,0.0,4453.96,2243.08
3150,20230711,1,28,435,2,609.0,0.0,1218.0,650.92
3151,20230711,1,27,474,1,636.28,0.05,604.47,288.63
3152,20230711,3,18,580,2,279.59,0.0,559.18,178.24
3153,20230711,1,14,58,5,246.23,0.0,1231.15,284.4
3154,20230711,7,16,176,2,706.85,0.2,1130.96,532.6
3155,20230711,6,23,543,6,726.04,0.0,4356.24,2353.8
3156,20230711,4,29,192,1,354.67,0.0,354.67,168.4
3157,20230711,5,17,474,5,224.09,0.0,1120.45,451.95
3158,20230711,5,6,224,3,350.77,0.0,1052.31,597.9
3159,20230711,3,20,217,4,191.18,0.0,764.72,386.2
3160,20230711,2,20,242,1,191.18,0.0,191.18,96.55
3161,20230711,7,17,507,3,224.09,0.2,537.82,136.72
3162,20230711,1,5,189,3,98.3,0.0,294.9,128.1
3163,20230712,6,24,420,1,249.97,0.0,249.97,91.92
3164,20230712,1,25,449,4,387.37,0.0,1549.48,451.12
3165,20230712,5,17,353,4,224.09,0.0,896.36,361.56
3166,20230712,6,19,474,1,101.21,0.2,80.97,24.65
3167,20230712,6,8,480,3,272.27,0.0,816.81,276.36
3168,20230712,6,22,94,1,453.16,0.0,453.16,171.56
3169,20230712,3,19,545,5,101.21,0.0,506.05,224.45
3170,20230712,3,30,441,1,83.21,0.0,83.21,22.99
3171,20230712,3,9,182,1,296.52,0.0,296.52,72.46
3172,20230712,2,17,444,1,224.09,0.0,224.09,90.39
3173,20230712,5,8,18,2,272.27,0.0,544.54,184.24
3174,20230712,3,18,584,4,279.59,0.0,1118.36,356.48
3175,20230712,2,4,279,7,658.36,0.0,4608.52,2468.97
3176,20230712,2,29,319,2,354.67,0.0,709.34,336.8
3177,20230712,5,8,241,7,272.27,0.0,1905.89,644.84
3178,20230712,5,19,208,2,101.21,0.0,202.42,89.78
3179,20230712,2,11,221,5,504.67,0.05,2397.18,874.98
3180,20230712,3,16,337,5,706.85,0.2,2827.4,1331.5
3181,20230713,2,22,553,7,453.16,0.0,3172.12,1200.92
3182,20230713,6,15,24,6,134.22,0.1,724.79,329.15
3183,20230713,1,25,478,3,387.37,0.0,1162.11,338.34
3184,20230713,5,17,293,3,224.09,0.0,672.27,271.17
3185,20230713,7,3,99,8,100.1,0.0,800.8,463.2
3186,20230713,4,29,328,4,354.67,0.0,1418.68,673.6
3187,20230713,1,7,494,1,569.53,0.05,541.05,281.72
3188,20230713,4,29,571,2,354.67,0.0,709.34,336.8
3189,20230713,1,23,214,6,726.04,0.05,4138.43,2135.99
3190,20230713,3,13,24,6,460.51,0.0,2763.06,888.3
3191,20230713,6,10,477,9,655.99,0.0,5903.91,2916.72
3192,20230713,7,4,119,2,658.36,0.0,1316.72,705.42
3193,20230713,3,5,14,2,98.3,0.1,176.94,65.74
3194,20230713,3,5,63,1,98.3,0.0,98.3,42.7
3195,20230713,5,5,302,5,98.3,0.05,466.92,188.92
3196,20230713,2,19,381,2,101.21,0.0,202.42,89.78
3197,20230714,1,1,483,2,545.21,0.0,1090.42,469.0
3198,20230714,5,16,528,5,706.85,0.0,3534.25,2038.35
3199,20230714,4,21,468,8,392.24,0.0,3137.92,1716.48
3200,20230714,7,3,247,4,100.1,0.05,380.38,211.58
3201,20230714,2,11,142,5,504.67,0.0,2523.35,1001.15
3202,20230714,7,9,158,3,296.52,0.0,889.56,217.38
3203,20230714,7,22,382,5,453.16,0.0,2265.8,857.8
3204,20230714,1,30,111,8,83.21,0.0,665.68,183.92
3205,20230714,6,17,581,1,224.09,0.0,224.09,90.39
3206,20230714,4,22,267,5,453.16,0.0,2265.8,857.8
3207,20230714,6,21,231,8,392.24,0.2,2510.34,1088.9
3208,20230714,5,23,448,9,726.04,0.0,6534.36,3530.7
3209,20230714,6,9,101,6,296.52,0.0,1779.12,434.76
